Session,Hand,Bankroll
3,29,1040.00
3,30,1060.00
3,31,1050.00
3,32,1040.00
3,33,1030.00
3,34,1020.00
3,35,1010.00
3,36,1000.00
3,37,1010.00
3,38,1000.00
3,39,990.00
3,40,1005.00
3,41,1005.00
3,42,1000.00
3,43,1010.00
3,44,1000.00
3,45,980.00
3,46,970.00
3,47,980.00
3,48,995.00
3,49,1005.00
3,50,1015.00
3,51,1025.00
3,52,1015.00
3,53,1005.00
3,54,995.00
3,55,975.00
3,56,965.00
3,57,980.00
3,58,970.00
3,59,960.00
3,60,950.00
3,61,960.00
3,62,970.00
3,63,990.00
3,64,985.00
3,65,995.00
3,66,1015.00
3,67,1005.00
3,68,995.00
3,69,1005.00
3,70,1005.00
3,71,1015.00
3,72,1005.00
3,73,995.00
3,74,985.00
3,75,995.00
3,76,1010.00
3,77,1010.00
3,78,1020.00
3,79,1010.00
3,80,1000.00
3,81,990.00
3,82,980.00
3,83,990.00
3,84,1005.00
3,85,995.00
3,86,985.00
3,87,995.00
3,88,1010.00
3,89,1010.00
3,90,1000.00
3,91,990.00
3,92,980.00
3,93,990.00
3,94,1000.00
3,95,990.00
3,96,1010.00
3,97,1000.00
3,98,990.00
3,99,985.00
3,100,975.00
4,1,1000.00
4,2,1010.00
4,3,1000.00
4,4,990.00
4,5,1000.00
4,6,1000.00
4,7,995.00
4,8,985.00
4,9,1005.00
4,10,995.00
4,11,990.00
4,12,1000.00
4,13,990.00
4,14,980.00
4,15,970.00
4,16,990.00
4,17,1010.00
4,18,1000.00
4,19,990.00
4,20,985.00
4,21,975.00
4,22,965.00
4,23,975.00
4,24,985.00
4,25,975.00
4,26,995.00
4,27,985.00
4,28,980.00
4,29,980.00
4,30,990.00
4,31,980.00
4,32,990.00
4,33,1000.00
4,34,990.00
4,35,1000.00
4,36,1010.00
4,37,1005.00
4,38,1015.00
4,39,1005.00
4,40,995.00
4,41,985.00
4,42,965.00
4,43,955.00
4,44,965.00
4,45,965.00
4,46,975.00
4,47,975.00
4,48,975.00
4,49,985.00
4,50,975.00
4,51,955.00
4,52,945.00
4,53,955.00
4,54,935.00
4,55,955.00
4,56,965.00
4,57,955.00
4,58,945.00
4,59,935.00
4,60,925.00
4,61,945.00
4,62,935.00
4,63,925.00
4,64,915.00
4,65,895.00
4,66,885.00
4,67,885.00
4,68,895.00
4,69,885.00
4,70,875.00
4,71,875.00
4,72,855.00
4,73,845.00
4,74,835.00
4,75,825.00
4,76,835.00
4,77,835.00
4,78,845.00
4,79,855.00
4,80,845.00
4,81,845.00
4,82,835.00
4,83,825.00
4,84,815.00
4,85,825.00
4,86,835.00
4,87,825.00
4,88,815.00
4,89,825.00
4,90,835.00
4,91,845.00
4,92,825.00
4,93,815.00
4,94,805.00
4,95,815.00
4,96,835.00
4,97,845.00
4,98,840.00
4,99,840.00
4,100,835.00
5,1,990.00
5,2,980.00
5,3,960.00
5,4,950.00
5,5,940.00
5,6,930.00
5,7,920.00
5,8,910.00
5,9,900.00
5,10,890.00
5,11,870.00
5,12,860.00
5,13,870.00
5,14,860.00
5,15,850.00
5,16,845.00
5,17,855.00
5,18,875.00
5,19,865.00
5,20,860.00
5,21,840.00
5,22,830.00
5,23,840.00
5,24,850.00
5,25,860.00
5,26,870.00
5,27,880.00
5,28,895.00
5,29,915.00
5,30,930.00
5,31,920.00
5,32,940.00
5,33,930.00
5,34,940.00
5,35,935.00
5,36,945.00
5,37,935.00
5,38,925.00
5,39,940.00
5,40,950.00
5,41,940.00
5,42,930.00
5,43,925.00
5,44,915.00
5,45,925.00
5,46,935.00
5,47,945.00
5,48,965.00
5,49,960.00
5,50,950.00
5,51,940.00
5,52,930.00
5,53,910.00
5,54,900.00
5,55,890.00
5,56,900.00
5,57,890.00
5,58,910.00
5,59,900.00
5,60,890.00
5,61,890.00
5,62,880.00
5,63,880.00
5,64,870.00
5,65,890.00
5,66,900.00
5,67,880.00
5,68,870.00
5,69,860.00
5,70,870.00
5,71,865.00
5,72,860.00
5,73,850.00
5,74,860.00
5,75,850.00
5,76,840.00
5,77,830.00
5,78,820.00
5,79,820.00
5,80,810.00
5,81,800.00
5,82,790.00
5,83,785.00
5,84,775.00
5,85,765.00
5,86,745.00
5,87,755.00
5,88,745.00
5,89,735.00
5,90,725.00
5,91,745.00
5,92,760.00
5,93,750.00
5,94,760.00
5,95,770.00
5,96,785.00
5,97,795.00
5,98,805.00
5,99,795.00
5,100,775.00
