Session,Hand,Bankroll,Change
2,44,1040.00,-10.00
2,45,1050.00,+10.00
2,46,1045.00,-5.00
2,47,1035.00,-10.00
2,48,1025.00,-10.00
2,49,1035.00,+10.00
2,50,1025.00,-10.00
2,51,1015.00,-10.00
2,52,995.00,-20.00
2,53,975.00,-20.00
2,54,970.00,-5.00
2,55,960.00,-10.00
2,56,950.00,-10.00
2,57,940.00,-10.00
2,58,930.00,-10.00
2,59,940.00,+10.00
2,60,950.00,+10.00
2,61,960.00,+10.00
2,62,960.00,+0.00
2,63,970.00,+10.00
2,64,985.00,+15.00
2,65,995.00,+10.00
2,66,985.00,-10.00
2,67,975.00,-10.00
2,68,975.00,+0.00
2,69,955.00,-20.00
2,70,965.00,+10.00
2,71,955.00,-10.00
2,72,955.00,+0.00
2,73,945.00,-10.00
2,74,935.00,-10.00
2,75,925.00,-10.00
2,76,935.00,+10.00
2,77,945.00,+10.00
2,78,935.00,-10.00
2,79,925.00,-10.00
2,80,935.00,+10.00
2,81,945.00,+10.00
2,82,940.00,-5.00
2,83,950.00,+10.00
2,84,960.00,+10.00
2,85,955.00,-5.00
2,86,965.00,+10.00
2,87,955.00,-10.00
2,88,965.00,+10.00
2,89,955.00,-10.00
2,90,975.00,+20.00
2,91,985.00,+10.00
2,92,985.00,+0.00
2,93,975.00,-10.00
2,94,995.00,+20.00
2,95,975.00,-20.00
2,96,985.00,+10.00
2,97,980.00,-5.00
2,98,990.00,+10.00
2,99,980.00,-10.00
2,100,970.00,-10.00
3,1,990.00,-10.00
3,2,1000.00,+10.00
3,3,990.00,-10.00
3,4,980.00,-10.00
3,5,995.00,+15.00
3,6,995.00,+0.00
3,7,985.00,-10.00
3,8,980.00,-5.00
3,9,980.00,+0.00
3,10,990.00,+10.00
3,11,980.00,-10.00
3,12,975.00,-5.00
3,13,965.00,-10.00
3,14,980.00,+15.00
3,15,970.00,-10.00
3,16,960.00,-10.00
3,17,950.00,-10.00
3,18,960.00,+10.00
3,19,950.00,-10.00
3,20,930.00,-20.00
3,21,920.00,-10.00
3,22,935.00,+15.00
3,23,925.00,-10.00
3,24,915.00,-10.00
3,25,930.00,+15.00
3,26,920.00,-10.00
3,27,910.00,-10.00
3,28,900.00,-10.00
3,29,895.00,-5.00
3,30,875.00,-20.00
3,31,865.00,-10.00
3,32,855.00,-10.00
3,33,845.00,-10.00
3,34,855.00,+10.00
3,35,845.00,-10.00
3,36,835.00,-10.00
3,37,825.00,-10.00
3,38,815.00,-10.00
3,39,795.00,-20.00
3,40,805.00,+10.00
3,41,785.00,-20.00
3,42,785.00,+0.00
3,43,795.00,+10.00
3,44,805.00,+10.00
3,45,820.00,+15.00
3,46,830.00,+10.00
3,47,820.00,-10.00
3,48,810.00,-10.00
3,49,825.00,+15.00
3,50,815.00,-10.00
3,51,805.00,-10.00
3,52,795.00,-10.00
3,53,795.00,+0.00
3,54,785.00,-10.00
3,55,805.00,+20.00
3,56,795.00,-10.00
3,57,805.00,+10.00
3,58,815.00,+10.00
3,59,805.00,-10.00
3,60,825.00,+20.00
3,61,835.00,+10.00
3,62,845.00,+10.00
3,63,855.00,+10.00
3,64,845.00,-10.00
3,65,835.00,-10.00
3,66,825.00,-10.00
3,67,815.00,-10.00
3,68,825.00,+10.00
3,69,835.00,+10.00
3,70,845.00,+10.00
3,71,855.00,+10.00
3,72,845.00,-10.00
3,73,835.00,-10.00
3,74,815.00,-20.00
3,75,825.00,+10.00
3,76,835.00,+10.00
3,77,845.00,+10.00
3,78,855.00,+10.00
3,79,845.00,-10.00
3,80,835.00,-10.00
3,81,845.00,+10.00
3,82,835.00,-10.00
3,83,850.00,+15.00
3,84,860.00,+10.00
3,85,870.00,+10.00
3,86,850.00,-20.00
3,87,850.00,+0.00
3,88,860.00,+10.00
3,89,870.00,+10.00
3,90,880.00,+10.00
3,91,860.00,-20.00
3,92,870.00,+10.00
3,93,860.00,-10.00
3,94,855.00,-5.00
3,95,845.00,-10.00
3,96,865.00,+20.00
3,97,855.00,-10.00
3,98,865.00,+10.00
3,99,855.00,-10.00
3,100,835.00,-20.00
4,1,995.00,-5.00
4,2,985.00,-10.00
4,3,975.00,-10.00
4,4,965.00,-10.00
4,5,975.00,+10.00
4,6,995.00,+20.00
4,7,1005.00,+10.00
4,8,1015.00,+10.00
4,9,1015.00,+0.00
4,10,1005.00,-10.00
4,11,1015.00,+10.00
4,12,1005.00,-10.00
4,13,995.00,-10.00
4,14,1010.00,+15.00
4,15,1020.00,+10.00
4,16,1035.00,+15.00
4,17,1045.00,+10.00
4,18,1055.00,+10.00
4,19,1065.00,+10.00
4,20,1075.00,+10.00
4,21,1085.00,+10.00
4,22,1075.00,-10.00
4,23,1085.00,+10.00
4,24,1095.00,+10.00
4,25,1085.00,-10.00
4,26,1080.00,-5.00
4,27,1070.00,-10.00
4,28,1060.00,-10.00
4,29,1070.00,+10.00
4,30,1080.00,+10.00
4,31,1070.00,-10.00
4,32,1060.00,-10.00
4,33,1050.00,-10.00
4,34,1040.00,-10.00
4,35,1050.00,+10.00
4,36,1070.00,+20.00
4,37,1070.00,+0.00
4,38,1060.00,-10.00
4,39,1060.00,+0.00
4,40,1050.00,-10.00
4,41,1045.00,-5.00
4,42,1055.00,+10.00
4,43,1045.00,-10.00
4,44,1035.00,-10.00
4,45,1045.00,+10.00
4,46,1035.00,-10.00
4,47,1025.00,-10.00
4,48,1035.00,+10.00
4,49,1025.00,-10.00
4,50,1005.00,-20.00
4,51,1015.00,+10.00
4,52,1015.00,+0.00
4,53,1025.00,+10.00
4,54,1015.00,-10.00
4,55,1005.00,-10.00
4,56,995.00,-10.00
4,57,1005.00,+10.00
4,58,1000.00,-5.00
4,59,1010.00,+10.00
4,60,1010.00,+0.00
4,61,1010.00,+0.00
4,62,1000.00,-10.00
4,63,980.00,-20.00
4,64,990.00,+10.00
4,65,980.00,-10.00
4,66,990.00,+10.00
4,67,1000.00,+10.00
4,68,1020.00,+20.00
4,69,1010.00,-10.00
4,70,1000.00,-10.00
4,71,1010.00,+10.00
4,72,1010.00,+0.00
4,73,990.00,-20.00
4,74,1000.00,+10.00
4,75,990.00,-10.00
4,76,990.00,+0.00
4,77,980.00,-10.00
4,78,970.00,-10.00
4,79,980.00,+10.00
4,80,970.00,-10.00
4,81,960.00,-10.00
4,82,950.00,-10.00
4,83,950.00,+0.00
4,84,940.00,-10.00
4,85,950.00,+10.00
4,86,970.00,+20.00
4,87,990.00,+20.00
4,88,980.00,-10.00
4,89,1000.00,+20.00
4,90,1015.00,+15.00
4,91,1035.00,+20.00
4,92,1055.00,+20.00
4,93,1075.00,+20.00
4,94,1090.00,+15.00
4,95,1080.00,-10.00
4,96,1075.00,-5.00
4,97,1065.00,-10.00
4,98,1080.00,+15.00
4,99,1070.00,-10.00
4,100,1065.00,-5.00
5,1,990.00,-10.00
5,2,970.00,-20.00
5,3,960.00,-10.00
5,4,960.00,+0.00
5,5,975.00,+15.00
5,6,965.00,-10.00
5,7,955.00,-10.00
5,8,945.00,-10.00
5,9,935.00,-10.00
5,10,955.00,+20.00
5,11,945.00,-10.00
5,12,945.00,+0.00
5,13,935.00,-10.00
5,14,955.00,+20.00
5,15,945.00,-10.00
5,16,955.00,+10.00
5,17,945.00,-10.00
5,18,935.00,-10.00
5,19,925.00,-10.00
5,20,935.00,+10.00
5,21,945.00,+10.00
5,22,935.00,-10.00
5,23,925.00,-10.00
5,24,915.00,-10.00
5,25,915.00,+0.00
5,26,925.00,+10.00
5,27,915.00,-10.00
5,28,905.00,-10.00
5,29,895.00,-10.00
5,30,905.00,+10.00
5,31,925.00,+20.00
5,32,935.00,+10.00
5,33,945.00,+10.00
5,34,955.00,+10.00
5,35,965.00,+10.00
5,36,975.00,+10.00
5,37,985.00,+10.00
5,38,995.00,+10.00
5,39,985.00,-10.00
5,40,995.00,+10.00
5,41,985.00,-10.00
5,42,995.00,+10.00
5,43,990.00,-5.00
5,44,985.00,-5.00
5,45,975.00,-10.00
5,46,965.00,-10.00
5,47,975.00,+10.00
5,48,985.00,+10.00
5,49,995.00,+10.00
5,50,995.00,+0.00
5,51,1005.00,+10.00
5,52,1000.00,-5.00
5,53,1010.00,+10.00
5,54,1010.00,+0.00
5,55,1000.00,-10.00
5,56,1010.00,+10.00
5,57,1020.00,+10.00
5,58,1010.00,-10.00
5,59,1020.00,+10.00
5,60,1010.00,-10.00
5,61,1020.00,+10.00
5,62,1010.00,-10.00
5,63,1020.00,+10.00
5,64,1030.00,+10.00
5,65,1040.00,+10.00
5,66,1020.00,-20.00
5,67,1020.00,+0.00
5,68,1020.00,+0.00
5,69,1015.00,-5.00
5,70,1015.00,+0.00
5,71,1005.00,-10.00
5,72,1015.00,+10.00
5,73,1005.00,-10.00
5,74,995.00,-10.00
5,75,985.00,-10.00
5,76,975.00,-10.00
5,77,985.00,+10.00
5,78,995.00,+10.00
5,79,1005.00,+10.00
5,80,995.00,-10.00
5,81,985.00,-10.00
5,82,1000.00,+15.00
5,83,1000.00,+0.00
5,84,980.00,-20.00
5,85,975.00,-5.00
5,86,965.00,-10.00
5,87,955.00,-10.00
5,88,945.00,-10.00
5,89,955.00,+10.00
5,90,965.00,+10.00
5,91,975.00,+10.00
5,92,965.00,-10.00
5,93,955.00,-10.00
5,94,935.00,-20.00
5,95,950.00,+15.00
5,96,940.00,-10.00
5,97,930.00,-10.00
5,98,920.00,-10.00
5,99,935.00,+15.00
5,100,950.00,+15.00
