Session,Hand,Bankroll,Change
5,78,970.00,+10.00
5,79,990.00,+20.00
5,80,1010.00,+20.00
5,81,1020.00,+10.00
5,82,1040.00,+20.00
5,83,1030.00,-10.00
5,84,1020.00,-10.00
5,85,1010.00,-10.00
5,86,990.00,-20.00
5,87,980.00,-10.00
5,88,970.00,-10.00
5,89,980.00,+10.00
5,90,980.00,+0.00
5,91,990.00,+10.00
5,92,1000.00,+10.00
5,93,990.00,-10.00
5,94,980.00,-10.00
5,95,975.00,-5.00
5,96,965.00,-10.00
5,97,955.00,-10.00
5,98,965.00,+10.00
5,99,955.00,-10.00
5,100,955.00,+0.00
