Session,Hand,Bankroll
2,35,905.00
2,36,895.00
2,37,895.00
2,38,885.00
2,39,875.00
2,40,865.00
2,41,855.00
2,42,845.00
2,43,840.00
2,44,830.00
2,45,820.00
2,46,835.00
2,47,825.00
2,48,835.00
2,49,855.00
2,50,850.00
2,51,860.00
2,52,850.00
2,53,860.00
2,54,870.00
2,55,880.00
2,56,870.00
2,57,860.00
2,58,870.00
2,59,860.00
2,60,880.00
2,61,870.00
2,62,860.00
2,63,850.00
2,64,840.00
2,65,860.00
2,66,860.00
2,67,860.00
2,68,850.00
2,69,840.00
2,70,830.00
2,71,830.00
2,72,820.00
2,73,810.00
2,74,820.00
2,75,810.00
2,76,820.00
2,77,810.00
2,78,800.00
2,79,790.00
2,80,780.00
2,81,770.00
2,82,760.00
2,83,750.00
2,84,765.00
2,85,765.00
2,86,775.00
2,87,765.00
2,88,775.00
2,89,765.00
2,90,775.00
2,91,785.00
2,92,775.00
2,93,785.00
2,94,775.00
2,95,765.00
2,96,755.00
2,97,770.00
2,98,760.00
2,99,770.00
2,100,760.00
3,1,990.00
3,2,1000.00
3,3,990.00
3,4,980.00
3,5,970.00
3,6,970.00
3,7,960.00
3,8,970.00
3,9,980.00
3,10,990.00
3,11,1010.00
3,12,1020.00
3,13,1010.00
3,14,1000.00
3,15,1015.00
3,16,1035.00
3,17,1045.00
3,18,1035.00
3,19,1045.00
3,20,1055.00
3,21,1065.00
3,22,1075.00
3,23,1055.00
3,24,1035.00
3,25,1025.00
3,26,1015.00
3,27,995.00
3,28,985.00
3,29,975.00
3,30,965.00
3,31,955.00
3,32,955.00
3,33,945.00
3,34,945.00
3,35,955.00
3,36,945.00
3,37,935.00
3,38,915.00
3,39,905.00
3,40,895.00
3,41,905.00
3,42,895.00
3,43,885.00
3,44,895.00
3,45,895.00
3,46,885.00
3,47,875.00
3,48,885.00
3,49,885.00
3,50,895.00
3,51,885.00
3,52,875.00
3,53,870.00
3,54,885.00
3,55,895.00
3,56,905.00
3,57,920.00
3,58,930.00
3,59,930.00
3,60,940.00
3,61,950.00
3,62,970.00
3,63,980.00
3,64,995.00
3,65,985.00
3,66,980.00
3,67,970.00
3,68,980.00
3,69,990.00
3,70,980.00
3,71,970.00
3,72,960.00
3,73,970.00
3,74,960.00
3,75,960.00
3,76,980.00
3,77,995.00
3,78,1005.00
3,79,1015.00
3,80,1025.00
3,81,1035.00
3,82,1045.00
3,83,1040.00
3,84,1030.00
3,85,1030.00
3,86,1040.00
3,87,1030.00
3,88,1040.00
3,89,1050.00
3,90,1060.00
3,91,1050.00
3,92,1040.00
3,93,1040.00
3,94,1030.00
3,95,1025.00
3,96,1015.00
3,97,1025.00
3,98,1035.00
3,99,1030.00
3,100,1040.00
4,1,990.00
4,2,1000.00
4,3,980.00
4,4,990.00
4,5,990.00
4,6,980.00
4,7,990.00
4,8,980.00
4,9,970.00
4,10,980.00
4,11,980.00
4,12,960.00
4,13,960.00
4,14,950.00
4,15,960.00
4,16,970.00
4,17,960.00
4,18,960.00
4,19,970.00
4,20,960.00
4,21,950.00
4,22,950.00
4,23,940.00
4,24,950.00
4,25,960.00
4,26,970.00
4,27,980.00
4,28,990.00
4,29,990.00
4,30,985.00
4,31,975.00
4,32,985.00
4,33,995.00
4,34,985.00
4,35,975.00
4,36,965.00
4,37,980.00
4,38,980.00
4,39,970.00
4,40,960.00
4,41,950.00
4,42,940.00
4,43,930.00
4,44,920.00
4,45,910.00
4,46,920.00
4,47,915.00
4,48,925.00
4,49,935.00
4,50,945.00
4,51,940.00
4,52,935.00
4,53,945.00
4,54,955.00
4,55,965.00
4,56,960.00
4,57,975.00
4,58,965.00
4,59,975.00
4,60,990.00
4,61,1000.00
4,62,990.00
4,63,990.00
4,64,1000.00
4,65,990.00
4,66,1000.00
4,67,990.00
4,68,980.00
4,69,970.00
4,70,980.00
4,71,970.00
4,72,980.00
4,73,980.00
4,74,970.00
4,75,960.00
4,76,980.00
4,77,970.00
4,78,960.00
4,79,960.00
4,80,950.00
4,81,950.00
4,82,960.00
4,83,970.00
4,84,980.00
4,85,990.00
4,86,970.00
4,87,960.00
4,88,940.00
4,89,920.00
4,90,930.00
4,91,920.00
4,92,930.00
4,93,940.00
4,94,930.00
4,95,940.00
4,96,930.00
4,97,930.00
4,98,920.00
4,99,910.00
4,100,920.00
5,1,980.00
5,2,970.00
5,3,960.00
5,4,960.00
5,5,955.00
5,6,945.00
5,7,935.00
5,8,945.00
5,9,955.00
5,10,945.00
5,11,955.00
5,12,955.00
5,13,965.00
5,14,975.00
5,15,985.00
5,16,995.00
5,17,985.00
5,18,975.00
5,19,985.00
5,20,975.00
5,21,970.00
5,22,960.00
5,23,950.00
5,24,940.00
5,25,930.00
5,26,920.00
5,27,910.00
5,28,900.00
5,29,890.00
5,30,880.00
5,31,870.00
5,32,860.00
5,33,850.00
5,34,840.00
5,35,830.00
5,36,840.00
5,37,855.00
5,38,875.00
5,39,865.00
5,40,855.00
5,41,855.00
5,42,845.00
5,43,855.00
5,44,845.00
5,45,855.00
5,46,845.00
5,47,835.00
5,48,825.00
5,49,815.00
5,50,805.00
5,51,795.00
5,52,785.00
5,53,775.00
5,54,755.00
5,55,745.00
5,56,735.00
5,57,745.00
5,58,735.00
5,59,735.00
5,60,745.00
5,61,735.00
5,62,735.00
5,63,725.00
5,64,715.00
5,65,695.00
5,66,685.00
5,67,700.00
5,68,700.00
5,69,720.00
5,70,730.00
5,71,740.00
5,72,735.00
5,73,745.00
5,74,735.00
5,75,745.00
5,76,745.00
5,77,735.00
5,78,745.00
5,79,725.00
5,80,735.00
5,81,725.00
5,82,735.00
5,83,745.00
5,84,735.00
5,85,715.00
5,86,705.00
5,87,695.00
5,88,705.00
5,89,715.00
5,90,725.00
5,91,720.00
5,92,710.00
5,93,720.00
5,94,710.00
5,95,720.00
5,96,740.00
5,97,730.00
5,98,720.00
5,99,730.00
5,100,720.00
